ID queja,ID empleado,Area,Comentarios,NLP,Score,Sentimiento,Score norm
6e49c87f-23cf-4c97-b095-015ce1ddd975,096d6e13-b11e-4bde-951b-a3b0d7d8af81,Finanzas,"Las comisiones no se justifican, busqué otro servicio","{'label': 'Negativo', 'score': 0.9957340359687805}",0.9957340359687805,Negativo,-0.9957340359687805
bd07c801-8f73-45cd-8051-fd3f6c3ccc5b,4baca20b-44fc-4e48-8c79-7113b11d1cb0,Operaciones,"Las rutas no están bien planificadas, siempre me retrasan.","{'label': 'Negativo', 'score': 0.9979339838027954}",0.9979339838027954,Negativo,-0.9979339838027954
76f6204b-5e17-4e39-832a-bcfbae9f1b11,aa2a8931-4e7b-455d-905d-5a03d41abe7d,Finanzas,El cálculo de comisiones no es transparente,"{'label': 'Negativo', 'score': 0.9930347204208374}",0.9930347204208374,Negativo,-0.9930347204208374
acef6669-0459-4767-bcc5-64b6c4abd28f,4f9843c3-fbed-4def-a007-b523c1073dab,RH,Falta mayor transparencia en la asignación de rutas,"{'label': 'Negativo', 'score': 0.5330721139907837}",0.5330721139907837,Negativo,-0.5330721139907837
9149f7e9-d4d5-4bf8-aadc-7923c1408f0c,7462291e-ce7f-4534-bc48-b21b951070bc,Finanzas,No me quedé satisfecho con el bono recibido,"{'label': 'Negativo', 'score': 0.9497618079185486}",0.9497618079185486,Negativo,-0.9497618079185486
5863946b-d5cb-40c5-8f0f-c8184bfd77d9,038d69c4-23d8-4eee-bba5-0c9705e47a6a,RH,"La carga de trabajo se ha vuelto más razonable, pero a veces sigue siendo un reto.","{'label': 'Positivo', 'score': 0.9177370667457581}",0.9177370667457581,Positivo,0.9177370667457581
4cf6ae47-c94a-4203-a116-81795a152706,c262687a-a362-4cde-b92a-2623e045a940,Operaciones,El coordinador no fue eficiente para resolver los problemas,"{'label': 'Negativo', 'score': 0.999079704284668}",0.999079704284668,Negativo,-0.999079704284668
4391f96c-e11a-402b-963c-d917ccae0282,e0177bb5-2e81-46e4-b62f-a9cb7541f51d,Finanzas,"El pago no coincide con lo prometido, parece que hubo un error en el cálculo","{'label': 'Negativo', 'score': 0.8701301217079163}",0.8701301217079163,Negativo,-0.8701301217079163
08787e89-9e90-4eba-aeda-eb2c368e4522,07c1ca54-fc8b-4319-b6ce-ae9b70d70971,RH,Las respuestas de la administración son muy tardadas,"{'label': 'Negativo', 'score': 0.9692846536636353}",0.9692846536636353,Negativo,-0.9692846536636353
c3a0cda7-449e-4e7f-8593-7d04d1f79a9b,1ac9f405-6608-45c0-8391-49708cbc9da7,Operaciones,"El coche estaba mal mantenido, la experiencia fue pésima","{'label': 'Negativo', 'score': 0.999438464641571}",0.999438464641571,Negativo,-0.999438464641571
fa87a548-6fb3-40ef-99cd-9ba9d4556aa4,b2cd96b5-7fdb-4398-924d-8d7a6d84678f,Finanzas,"Las promociones son útiles, aunque algunas condiciones no son claras","{'label': 'Positivo', 'score': 0.9929326772689819}",0.9929326772689819,Positivo,0.9929326772689819
f14f0375-b195-433b-9482-f8c10d7e99ed,3e8100fd-af0e-4462-8f01-73f63b974516,Operaciones,"El coordinador no tenía control sobre el viaje, fue un desastre","{'label': 'Negativo', 'score': 0.9997573494911194}",0.9997573494911194,Negativo,-0.9997573494911194
76c77304-787f-4603-890a-cb12f9f6813d,e864d885-6537-4d79-80b4-5105248e22d4,Operaciones,"La ruta estaba llena de baches, afectó mucho la conducción.","{'label': 'Negativo', 'score': 0.9929882884025574}",0.9929882884025574,Negativo,-0.9929882884025574
7cb23d07-8b19-47f0-b47d-53505279bb5b,b7ecc0ad-0cf5-402c-af26-2b92e4868b2b,RH,"El ambiente laboral es adecuado, pero la motivación podría mejorar","{'label': 'Positivo', 'score': 0.9831220507621765}",0.9831220507621765,Positivo,0.9831220507621765
01590bd3-ca80-4b0f-88e2-922f3aff3d82,2ff7c814-34fd-4c78-ad36-a3137a32e17d,RH,"Las políticas de la empresa son adecuadas, pero la carga de trabajo sigue siendo alta.","{'label': 'Negativo', 'score': 0.981543242931366}",0.981543242931366,Negativo,-0.981543242931366
3c17353d-4818-4444-9db5-4b7ab0f50ee4,d1ee3982-4fb8-4e27-880f-9d4324f35083,RH,Sería bueno recibir más explicaciones sobre los cambios,"{'label': 'Positivo', 'score': 0.9633163809776306}",0.9633163809776306,Positivo,0.9633163809776306
dc1e37db-793e-4e1a-9de3-1a741de43e12,57168dfe-e3b1-498f-9d90-a9b4f6f24293,RH,Siempre ponen excusas para no mejorar las cosas,"{'label': 'Negativo', 'score': 0.7272032499313354}",0.7272032499313354,Negativo,-0.7272032499313354
286457f6-c628-4478-9764-9d3893f6fd1c,154d47ea-cfb7-4a21-b225-d987fc7c57f6,Operaciones,"Hubo muchos problemas con el tiempo de espera, no estaba programado","{'label': 'Negativo', 'score': 0.9890326261520386}",0.9890326261520386,Negativo,-0.9890326261520386
4170a48f-8239-413a-93d1-63f006f343dd,8dc177b0-a3be-4e1e-b565-c66907481c11,Operaciones,El pasajero tenía un número equivocado,"{'label': 'Negativo', 'score': 0.73066246509552}",0.73066246509552,Negativo,-0.73066246509552
fb2ea0f9-8b31-48f7-afd0-91bb9adccc20,f500d384-17e0-413b-b7f7-5f7bcb3caa6f,Operaciones,La ruta estaba demasiado congestionada y no había ninguna alternativa.,"{'label': 'Negativo', 'score': 0.9904471635818481}",0.9904471635818481,Negativo,-0.9904471635818481
322db097-cf97-47df-8693-e05ccb2a8069,d2d94e1d-880d-4274-ba3a-73096a61a08e,Finanzas,El costo de mantenimiento es muy difícil de aceptar,"{'label': 'Negativo', 'score': 0.9960926175117493}",0.9960926175117493,Negativo,-0.9960926175117493
d641aeb6-44cf-4de9-b617-afd86b6e28d7,dc4076f6-e182-4d75-aed7-40210c1ab183,Operaciones,El vehículo no estaba en condiciones adecuadas,"{'label': 'Negativo', 'score': 0.9935786724090576}",0.9935786724090576,Negativo,-0.9935786724090576
36eca0e7-d2af-4a48-90fc-5e120017c927,c8b63a71-ab3f-4475-8d88-7f206acd9a5c,Operaciones,El coordinador no tenía control sobre los tiempos de entrega,"{'label': 'Negativo', 'score': 0.8973168730735779}",0.8973168730735779,Negativo,-0.8973168730735779
e4a439bc-6025-413a-9302-690a852139ba,d0a1c289-2a16-4535-98b9-66dd82ca83c6,RH,"El trato con los supervisores es cordial, pero puede ser más cercano","{'label': 'Positivo', 'score': 0.9974785447120667}",0.9974785447120667,Positivo,0.9974785447120667
829bd9f9-fae4-4a5f-88c3-f6060e5a6cd2,d125cc48-d48f-4340-955e-3e8867a8f259,RH,Siento que nos falta más apoyo en casos de emergencia,"{'label': 'Positivo', 'score': 0.8328608870506287}",0.8328608870506287,Positivo,0.8328608870506287
48454d1f-284d-4f52-b3a1-70457bbcb2a6,58427a06-fd85-42b5-81aa-4634a650bace,Operaciones,El vehículo no estaba en buenas condiciones y afectó mi tiempo de entrega.,"{'label': 'Negativo', 'score': 0.9988219141960144}",0.9988219141960144,Negativo,-0.9988219141960144
e7cd7859-b36c-4f02-b79e-aae185279845,40715316-0698-487c-8b6d-ce6e2efcdbb3,RH,"El ambiente de trabajo es correcto, aunque hay poca motivación","{'label': 'Positivo', 'score': 0.9966263771057129}",0.9966263771057129,Positivo,0.9966263771057129
ff0df041-31ee-4dce-88f2-7c5aeac9573d,410e040a-573c-4380-ba9f-66494764124e,RH,Nos prometen soluciones que nunca llegan,"{'label': 'Negativo', 'score': 0.9904864430427551}",0.9904864430427551,Negativo,-0.9904864430427551
4f668e57-b782-4ec8-95c0-988cb988bb56,6420c859-a80f-46e3-8c38-06cf3faad58d,RH,A veces me siento presionado por las expectativas laborales.,"{'label': 'Positivo', 'score': 0.9883788824081421}",0.9883788824081421,Positivo,0.9883788824081421
98f607bc-8463-49b2-af30-b4740683c628,931596f3-ac1d-48ef-b0e4-6116503a1b5e,Finanzas,"Las tarifas son muy altas, estoy considerando cambiarme","{'label': 'Negativo', 'score': 0.9783811569213867}",0.9783811569213867,Negativo,-0.9783811569213867
1f293ee9-c063-461a-a2a9-c3874c9515f3,786398a0-32c4-4984-b8b1-6e005d425bf0,Finanzas,Los bonos son más difíciles de conseguir,"{'label': 'Positivo', 'score': 0.6637914180755615}",0.6637914180755615,Positivo,0.6637914180755615
0d3a5ee5-7eb9-4667-b297-793078c48300,63a76fe0-6ff8-4cbd-a98d-42505c75ae89,Operaciones,"El tiempo de espera fue absurdo, no había ningún tipo de organización","{'label': 'Negativo', 'score': 0.9994820952415466}",0.9994820952415466,Negativo,-0.9994820952415466
b397577a-66e8-4ed4-9ab4-7a3fd224e63c,cf828700-deb8-4867-bcbc-a8a92d64e9a0,Operaciones,El vehículo estaba muy sucio,"{'label': 'Negativo', 'score': 0.9969481825828552}",0.9969481825828552,Negativo,-0.9969481825828552
f220dbc2-1df2-4243-b3dc-b3fca8a7e8cf,36b43a3a-f63e-408f-8470-1e661d6ae546,Finanzas,"Me prometieron un bono y no se me ha dado, ¿cuándo lo recibiré?","{'label': 'Positivo', 'score': 0.9854106903076172}",0.9854106903076172,Positivo,0.9854106903076172
f03f06f7-e0e6-45ca-a886-eb7a03b7316a,fc152833-3753-4bd5-8087-225776748f9a,Finanzas,Las promociones de referidos no se pagan como prometen,"{'label': 'Negativo', 'score': 0.9969237446784973}",0.9969237446784973,Negativo,-0.9969237446784973
0bd28a89-d4e4-4b80-ba73-b8dc829f9d06,f98406b3-a2a7-4af2-bf86-137d2e05d8fc,Operaciones,El vehículo no estaba preparado para un viaje largo y me causó retrasos.,"{'label': 'Negativo', 'score': 0.9994853734970093}",0.9994853734970093,Negativo,-0.9994853734970093
6596d61c-ce36-463b-99e2-dfc7aed1bfc9,10138c2f-6eb0-4efa-9d96-71950212c658,RH,No tenemos acceso a beneficios reales,"{'label': 'Positivo', 'score': 0.7792778611183167}",0.7792778611183167,Positivo,0.7792778611183167
7a3911b4-b422-40c1-a7c2-4e34b14a6c67,6420c859-a80f-46e3-8c38-06cf3faad58d,RH,Hay ciertos aspectos en los que la empresa podría mejorar en cuanto a trato hacia los empleados.,"{'label': 'Positivo', 'score': 0.9544305801391602}",0.9544305801391602,Positivo,0.9544305801391602
a6d6dbd0-7409-4162-b690-3499a7daad55,3881bb6b-70b1-45b8-ad03-121924381eff,RH,Las decisiones de la administración no siempre son justas,"{'label': 'Positivo', 'score': 0.9475247263908386}",0.9475247263908386,Positivo,0.9475247263908386
20c2c702-c931-4c84-af46-9548c6f0d016,32fd0cf1-7212-4f38-abbb-c8e8622f87c7,RH,Es imposible hablar con alguien que realmente ayude,"{'label': 'Positivo', 'score': 0.7495865225791931}",0.7495865225791931,Positivo,0.7495865225791931
2a05c1e0-2860-4896-9f88-889da8bb02da,4fc3a446-b62a-4c5a-ba67-fd3cb6b2a4d5,Operaciones,El coordinador cambió la ruta sin consultarme,"{'label': 'Negativo', 'score': 0.9971666932106018}",0.9971666932106018,Negativo,-0.9971666932106018
a7eb64d6-0cbb-4755-940f-9e24a3e4b7f2,34d894a0-0e8f-4a60-b860-5b704ddd5332,Finanzas,"No entiendo los criterios de compensación, me gustaría más información","{'label': 'Positivo', 'score': 0.9358643293380737}",0.9358643293380737,Positivo,0.9358643293380737
585cfcf2-e622-4dc5-a027-45d3734af92e,97c3adfa-a2c2-4ae2-aa3f-fabb49ce787c,Operaciones,El coordinador no fue útil en ningún momento,"{'label': 'Negativo', 'score': 0.994446873664856}",0.994446873664856,Negativo,-0.994446873664856
5df6864a-796f-46b7-b7e2-91d2f51e14b5,bf1a7594-7e15-4471-a856-edc3b7c6c763,Finanzas,Los pagos son injustos y bajos,"{'label': 'Negativo', 'score': 0.8406104445457458}",0.8406104445457458,Negativo,-0.8406104445457458
0b39f29e-d030-4006-b0a3-5514bd2cbfce,7627b26f-7346-41e5-9304-62db3cfc2dfd,RH,"El ambiente laboral está bien, aunque la comunicación puede mejorar","{'label': 'Positivo', 'score': 0.905718207359314}",0.905718207359314,Positivo,0.905718207359314
3dea1dd1-fe13-4996-839e-6a529fdb1413,675f1f65-ccba-4092-81cb-1c28b3b38d94,Finanzas,"Las tarifas están bien, pero el costo de vida sigue subiendo","{'label': 'Negativo', 'score': 0.9858781099319458}",0.9858781099319458,Negativo,-0.9858781099319458
19a3d115-2690-4624-ae58-a7d92236f734,7e3aefa4-5e60-4fdc-8d5b-e9c243ba0a4a,Finanzas,Las promociones de referidos no se pagan como prometen,"{'label': 'Negativo', 'score': 0.9969237446784973}",0.9969237446784973,Negativo,-0.9969237446784973
eb50d3b3-9b4a-43f0-bc27-289b6bef7dc0,88421957-3c99-4a1d-9880-1b8b2a1847e2,Finanzas,Me cobraron más de lo que pensé,"{'label': 'Negativo', 'score': 0.9995537400245667}",0.9995537400245667,Negativo,-0.9995537400245667
61941362-ce75-4f2c-857a-7f657a65e1f9,8b3f5dd2-e4bf-4de8-968e-c4523b8933a1,Finanzas,La comisión que cobran es muy alta,"{'label': 'Negativo', 'score': 0.9903267025947571}",0.9903267025947571,Negativo,-0.9903267025947571
40bbaddd-5908-4020-a8e6-761636ecf983,38d16a26-ea42-402b-9308-f1055d490e07,Finanzas,"Me descontaron cosas que no debería, ¿cómo puedo solucionarlo?","{'label': 'Negativo', 'score': 0.9976456761360168}",0.9976456761360168,Negativo,-0.9976456761360168
6d2fead2-3ff4-4595-a4ab-c4b31d4144ed,cf63307d-0d3a-4d72-85d6-8d2eed8ccfbe,Operaciones,El pasajero estaba en una ubicación inexacta,"{'label': 'Negativo', 'score': 0.9994107484817505}",0.9994107484817505,Negativo,-0.9994107484817505
304b15d7-4f52-4019-9b94-3a9294353b71,480de21e-9739-4ca6-b272-85c48cb2a378,Finanzas,Las cancelaciones injustificadas me afectan,"{'label': 'Negativo', 'score': 0.9966139197349548}",0.9966139197349548,Negativo,-0.9966139197349548
8ac776bb-8dec-4b24-889b-d4cde8d0fa7b,ec28dec4-cfb7-4ed7-a6be-0010f00a9a8c,Finanzas,Me siguen cobrando más de lo que debería ser,"{'label': 'Negativo', 'score': 0.9996523857116699}",0.9996523857116699,Negativo,-0.9996523857116699
f1cf3b49-186a-427b-9201-9ffefb9344f4,00812034-398c-4bca-b9f7-d2eb80aaf220,RH,El trato con los empleados es muy distante y poco humano.,"{'label': 'Negativo', 'score': 0.9997958540916443}",0.9997958540916443,Negativo,-0.9997958540916443
23e0ba0e-d739-4ea7-8dec-190d22d7494a,c944f0de-2efe-4b3c-8267-020109dac76e,Operaciones,El vehículo no estaba en buenas condiciones y afectó mi tiempo de entrega.,"{'label': 'Negativo', 'score': 0.9988219141960144}",0.9988219141960144,Negativo,-0.9988219141960144
030d05d6-0e09-4a68-83d5-3468fff0610b,aaec1a0f-ec03-4ea2-9682-d39b07ce67ae,Operaciones,"Hubo demasiados cambios sin aviso previo, fue un desastre","{'label': 'Negativo', 'score': 0.9997102618217468}",0.9997102618217468,Negativo,-0.9997102618217468
3caddc0a-48a7-4aa3-a031-e6aa379e07e0,dd270524-1bf8-42f0-9c3f-fdd0cd8c0599,Operaciones,No se respetaron las paradas programadas,"{'label': 'Negativo', 'score': 0.7132281064987183}",0.7132281064987183,Negativo,-0.7132281064987183
d860b85f-55bf-4c44-83f1-9542ee62fc47,a48481db-a7fa-4b65-8c0c-1ada24a37bb6,RH,No siempre recibimos apoyo cuando tenemos problemas,"{'label': 'Positivo', 'score': 0.9821733236312866}",0.9821733236312866,Positivo,0.9821733236312866
3c388bcd-2b1d-4bcb-ac6e-9dcb503b3552,06389630-5341-4bef-8d96-792f7e292f96,RH,El trato con los administrativos podría mejorar,"{'label': 'Positivo', 'score': 0.6779932975769043}",0.6779932975769043,Positivo,0.6779932975769043
95137e17-1f6e-41fa-b188-48825852ee62,4e2e544a-ef87-4a91-ac48-aaf526a2a8b9,Finanzas,El costo de mantenimiento sigue aumentando sin explicación,"{'label': 'Negativo', 'score': 0.9982805252075195}",0.9982805252075195,Negativo,-0.9982805252075195
f4d9f7d1-f76f-42a2-81ee-f69c09d90c1a,2d8c6c35-2a32-49e0-9f72-c449dbd54994,Operaciones,El vehículo era incómodo y no tenía suficiente espacio,"{'label': 'Negativo', 'score': 0.9993999004364014}",0.9993999004364014,Negativo,-0.9993999004364014
6051cc43-fecf-4734-963b-2ea00ecbce7a,8278a59e-f8c8-48a6-8afd-c47526ec49e8,Operaciones,El pasajero no estaba en el punto indicado,"{'label': 'Positivo', 'score': 0.9275537729263306}",0.9275537729263306,Positivo,0.9275537729263306
f8a13264-aa38-4083-b961-184109423828,f33387aa-9b9a-4510-8e8b-bda5ba1def66,Finanzas,Los pagos no se reflejan correctamente en la app,"{'label': 'Negativo', 'score': 0.9204145669937134}",0.9204145669937134,Negativo,-0.9204145669937134
bfbc2dae-276f-4103-bda8-19a6b3c31ec6,c7af6114-3aaf-4a1c-887f-c5d6e7a6cc1a,Operaciones,El vehículo era incómodo y no tenía las condiciones adecuadas,"{'label': 'Negativo', 'score': 0.9994350075721741}",0.9994350075721741,Negativo,-0.9994350075721741
c6a2f54c-bd58-4fbf-999c-59b2db570769,c70a776d-4930-42bb-b4f4-475cfc0e4f03,Finanzas,Las cancelaciones afectan demasiado mis ingresos,"{'label': 'Negativo', 'score': 0.9843392372131348}",0.9843392372131348,Negativo,-0.9843392372131348
2ec30982-0cf9-43fe-83b9-e98bbfe3b779,c32af300-1c51-4386-ae34-e7c9975f224f,Operaciones,El coordinador no tenía la información correcta para resolver la situación,"{'label': 'Negativo', 'score': 0.9637166261672974}",0.9637166261672974,Negativo,-0.9637166261672974
0228366c-5032-474c-a283-4558888b3b30,dca592e2-246f-4b7a-a8d8-a33b27beccd4,Finanzas,Las cancelaciones no deberían afectar mis ganancias,"{'label': 'Negativo', 'score': 0.7501579523086548}",0.7501579523086548,Negativo,-0.7501579523086548
d3d8a006-ef55-43fc-96bf-a02e8e969bf1,26157051-4cfe-421f-a87c-3e7d8dd4fb62,Operaciones,"Hubo una falta total de coordinación, el viaje fue caótico","{'label': 'Negativo', 'score': 0.9997404217720032}",0.9997404217720032,Negativo,-0.9997404217720032
c46e6536-df4d-4c65-aed3-fb9175fd58fe,9a47f73c-9f37-4a02-8580-2f21754d7323,Operaciones,El vehículo no se encontraba en un estado adecuado para realizar el viaje.,"{'label': 'Negativo', 'score': 0.9988351464271545}",0.9988351464271545,Negativo,-0.9988351464271545
ac4b2184-78a2-4fe8-8009-97435692f03c,7abaecf9-c761-4c0b-80d5-94d3be7ee8a3,Operaciones,"El clima del vehículo fue insoportable, muy caluroso","{'label': 'Negativo', 'score': 0.9998317956924438}",0.9998317956924438,Negativo,-0.9998317956924438
26e92897-7bba-4c8e-8a90-f80ac83fb4bf,44fcc893-faea-4246-8228-0516a0893615,RH,"El trato con los supervisores ha mejorado, pero aún hay aspectos que se pueden mejorar.","{'label': 'Positivo', 'score': 0.9962995648384094}",0.9962995648384094,Positivo,0.9962995648384094
abb9c17e-7b95-4f12-ad01-5217734d5056,9d7bb8c4-d7ef-4dd2-9d96-bf781b855fce,Finanzas,Los cambios en comisiones afectan mis ingresos,"{'label': 'Positivo', 'score': 0.839796245098114}",0.839796245098114,Positivo,0.839796245098114
45dac334-25d2-4a4a-8585-87b7c5e72b48,f46b4895-89ca-48b9-9afc-76dec3963324,Operaciones,El coordinador no fue eficaz en la resolución de problemas durante el viaje.,"{'label': 'Negativo', 'score': 0.9988312125205994}",0.9988312125205994,Negativo,-0.9988312125205994
cb76ec55-2ed8-4960-ab24-a7d107559c47,0ac215af-5335-460e-85a8-5eec14c92009,RH,La carga de trabajo es siempre mayor de lo que se puede manejar.,"{'label': 'Negativo', 'score': 0.9458614587783813}",0.9458614587783813,Negativo,-0.9458614587783813
46902d1d-d718-4497-92b6-97564c8a485f,712c64a8-fa85-410c-bfe2-2754e0381f3c,Operaciones,El coordinador no me ofreció alternativas cuando surgió un contratiempo en el viaje.,"{'label': 'Negativo', 'score': 0.9700244069099426}",0.9700244069099426,Negativo,-0.9700244069099426
845ea776-e812-439a-bcc0-70d71fa742cc,e38481db-963a-4f28-b218-eec6273b2c25,RH,"Las políticas de la empresa son justas, pero la carga de trabajo sigue siendo un reto.","{'label': 'Positivo', 'score': 0.8602961301803589}",0.8602961301803589,Positivo,0.8602961301803589
1c7164cb-cf53-4842-a75b-e2f8f4b4534b,f7bbd715-a216-4bc1-942b-79ebaae7cff3,Finanzas,Los incentivos son confusos y difíciles de alcanzar,"{'label': 'Negativo', 'score': 0.9997206330299377}",0.9997206330299377,Negativo,-0.9997206330299377
cb053d45-e89a-4293-b6a6-49773eb8996b,c0d948d5-66c4-4277-bfac-7784d2ad7e36,RH,"Nunca se reconocen los esfuerzos extras, siempre se da por sentado el trabajo de todos.","{'label': 'Negativo', 'score': 0.9976406097412109}",0.9976406097412109,Negativo,-0.9976406097412109
c06c4e6b-bf10-423a-8b7f-bcf4b73f83af,0b205140-ee5d-4ffe-9b2f-62e319dcd9cf,RH,Las decisiones de recursos humanos son cuestionables en algunos casos.,"{'label': 'Negativo', 'score': 0.6603012084960938}",0.6603012084960938,Negativo,-0.6603012084960938
3dc0f3b5-10a6-431b-b634-2b5dcf5e47d2,dc7fd415-d404-4fae-8490-b810ec51f00d,RH,"El equipo tiene buena relación, pero los supervisores deberían ser más accesibles.","{'label': 'Positivo', 'score': 0.9979138970375061}",0.9979138970375061,Positivo,0.9979138970375061
648b6316-73a3-4b98-af0b-260847aa70ee,bafb8490-046c-493b-8b03-bc83c0cf077d,Finanzas,"No sé por qué mi pago es más bajo esta vez, espero una explicación","{'label': 'Positivo', 'score': 0.9559037685394287}",0.9559037685394287,Positivo,0.9559037685394287
00db36ae-ad2d-47f6-aee0-51f2e23a8d07,35ddcc77-c667-4401-b652-040b21d82046,Finanzas,El pago no fue procesado rápidamente,"{'label': 'Negativo', 'score': 0.5379379987716675}",0.5379379987716675,Negativo,-0.5379379987716675
d426c4ef-92ba-4465-b83a-ede754481565,04429649-2204-4530-8cca-1c4eb61258fc,Operaciones,El vehículo no estaba limpio y eso hizo que fuera incómodo.,"{'label': 'Negativo', 'score': 0.9987640380859375}",0.9987640380859375,Negativo,-0.9987640380859375
6e466d83-ad1b-4171-b7e3-3d32425cccb4,86460646-6108-402e-aaa6-955e7d1e5ab8,Finanzas,Nunca me dan una respuesta clara sobre las bonificaciones,"{'label': 'Negativo', 'score': 0.9836899638175964}",0.9836899638175964,Negativo,-0.9836899638175964
ac9790ca-dd4b-4a02-b7cb-47eb4980015e,18c1f3a2-5e38-4811-a0b1-c84d324d0f2a,Finanzas,"Las comisiones son absurdas, estoy considerando dejar el servicio","{'label': 'Negativo', 'score': 0.9993448853492737}",0.9993448853492737,Negativo,-0.9993448853492737
737778dc-2e7c-4f7c-bc73-dfe222ad50f9,c2db5f61-f6e4-4b58-aeb6-4d3a5338b0d7,Operaciones,El sistema no reconoció mi llegada,"{'label': 'Negativo', 'score': 0.5159468054771423}",0.5159468054771423,Negativo,-0.5159468054771423
6186a782-7a65-434e-84ba-71012dca8492,995dc47d-25e0-45d1-95c9-a53ffa7db684,Operaciones,El coordinador no me avisó sobre los posibles contratiempos en la ruta.,"{'label': 'Negativo', 'score': 0.9993508458137512}",0.9993508458137512,Negativo,-0.9993508458137512
9544fd0d-06f0-4b3d-bf4c-fd6f3dbf9259,d0e91c67-1f68-48df-a080-874ddcce61c0,Finanzas,A veces no entiendo bien las bonificaciones que ofrecen,"{'label': 'Positivo', 'score': 0.8853299021720886}",0.8853299021720886,Positivo,0.8853299021720886
7077f7eb-bdec-40b3-b925-6f3502bad69d,ed6c2458-90d9-4bcb-9a5d-7d96406f1227,Operaciones,El vehículo no estaba en buen estado y era incómodo para viajar.,"{'label': 'Negativo', 'score': 0.999601423740387}",0.999601423740387,Negativo,-0.999601423740387
8d660fac-32c7-473f-9ac1-dad44eac3b55,30767806-a0f7-4b5e-9a73-2869e8611295,Finanzas,"El soporte atiende, aunque algunas respuestas no son muy útiles","{'label': 'Positivo', 'score': 0.9823097586631775}",0.9823097586631775,Positivo,0.9823097586631775
7346beb3-b2d7-432e-b0d2-3de91925d43d,7ede3b7b-8fcf-48dd-b975-a2ec7f7cbc0b,RH,Las condiciones son cada vez más difíciles,"{'label': 'Positivo', 'score': 0.8975380659103394}",0.8975380659103394,Positivo,0.8975380659103394
40ad5c90-da5a-4c29-93ec-7b132caff375,b4ab6abb-d392-459b-b956-18dfd0944197,Operaciones,El aire acondicionado no servía bien en la parte trasera,"{'label': 'Negativo', 'score': 0.9968926906585693}",0.9968926906585693,Negativo,-0.9968926906585693
fdc4c74c-afe0-4086-bf93-654b680dae8e,41c307b3-bdf3-4766-9512-3fa5a23474bf,Finanzas,Los bonos son imposibles de alcanzar,"{'label': 'Negativo', 'score': 0.998410701751709}",0.998410701751709,Negativo,-0.998410701751709
265a0471-fb96-46b0-89dd-bf05a64fdcb2,f50a8a15-196e-462d-abd5-32ecd802bfbe,Operaciones,El pasajero cambió la ruta muchas veces,"{'label': 'Negativo', 'score': 0.617621660232544}",0.617621660232544,Negativo,-0.617621660232544
62bfa98d-ddae-4a9e-9e86-3fd83a1a3baf,95827a8f-ff5e-4ec7-9118-68ad4475b8fd,Finanzas,"Las tarifas mínimas son bajas, pero los bonos ayudan un poco","{'label': 'Positivo', 'score': 0.8500587344169617}",0.8500587344169617,Positivo,0.8500587344169617
1fc8df52-4ab1-4992-a9a7-553e3dc0fa98,7daf233e-4f7a-4ec5-b6fe-a541a61dbf00,Operaciones,Hubo demasiados cambios en el itinerario sin explicación,"{'label': 'Negativo', 'score': 0.9992795586585999}",0.9992795586585999,Negativo,-0.9992795586585999
49992b84-fbae-40cc-9cc5-0c8415674b37,457b49c2-c3b0-463d-8bcb-3b6cfae554ab,Operaciones,"El coordinador no gestionó bien la ruta, hubo mucha confusión","{'label': 'Negativo', 'score': 0.9960269927978516}",0.9960269927978516,Negativo,-0.9960269927978516
df1a8f21-ba60-4dbc-bad9-d61b4e7d833b,5000a0f3-0079-4d51-81ab-0cedf080957c,RH,Siento que la carga de trabajo es demasiado alta para el número de empleados.,"{'label': 'Negativo', 'score': 0.9980626702308655}",0.9980626702308655,Negativo,-0.9980626702308655
1e81bace-eaaa-4537-b03d-23de26831555,b1512309-e94a-41d6-a2e7-dd5e8618a959,RH,"Las políticas de la empresa son aceptables, pero algunas veces excesivas","{'label': 'Positivo', 'score': 0.8470472693443298}",0.8470472693443298,Positivo,0.8470472693443298
43942487-6385-4412-9208-085e4ca1566a,87ed864c-2c1e-4777-81ca-dcd969521c3c,RH,No hay incentivos ni reconocimientos,"{'label': 'Negativo', 'score': 0.8331584334373474}",0.8331584334373474,Negativo,-0.8331584334373474
a548abff-127b-4d3e-964a-7b67d517f216,bffca4ac-947d-4f41-988b-b257783a3768,Operaciones,Los turnos de espera son demasiado largos,"{'label': 'Negativo', 'score': 0.9974638223648071}",0.9974638223648071,Negativo,-0.9974638223648071
aaf44231-92dd-4748-81d4-72569de070cb,179953b9-64e8-4a3f-8f15-eaa6d1b632e2,RH,Los administrativos deberían entender mejor nuestro trabajo,"{'label': 'Positivo', 'score': 0.7612459063529968}",0.7612459063529968,Positivo,0.7612459063529968
d4fbb041-16ec-4757-96b8-4411c06198a3,595fbdfd-05b3-4f68-9de3-e02793ebd374,Operaciones,La ruta fue muy larga y se podría haber optimizado,"{'label': 'Negativo', 'score': 0.998001754283905}",0.998001754283905,Negativo,-0.998001754283905
dd38047d-d5fc-4ec0-8b4c-ae88781fa3eb,ffd1efcf-883d-4092-b75e-c43a0e4ca4e5,Finanzas,"Nunca me llegó la bonificación, es una mentira","{'label': 'Negativo', 'score': 0.9948341846466064}",0.9948341846466064,Negativo,-0.9948341846466064
